| DSS-AC-001 | NOT_RUN | DSS-REQ-001 | 功能已实现并可登录平台 | 打开左侧“运行监控”菜单进入页面，观察页面标题、菜单、地址栏、面包屑 | 菜单、页面标题、路由元数据标题、面包屑均显示“源库快照状态”，无第二个同名入口；“源库快照状态”作为用户可见名称全平台统一 |
| DSS-AC-064 | NOT_RUN | DSS-REQ-016, DSS-REQ-023, DSS-REQ-035 | 当前开发库存在真实 RUNNING 样例 | 进入页面执行首次缺省查询并对照数据库只读结果 | 真实 `SNAPSHOT_RUNNING` 样例行（例如 `hosp-012` + `112-source-19c`）被展示为“快照进行中”，证明列表真实来源于 RUN_STATE |
| DSS-AC-065 | NOT_RUN | DSS-REQ-040, DSS-REQ-041, DSS-REQ-042, DSS-REQ-043, DSS-REQ-044, DSS-REQ-065 | 后续任务已纳入对 `CDC_DATA_SOURCE_RUN_STATE` 的受控测试数据 DML 授权；“关联配置停用/源库类别异常”类场景做真实数据库验收的前提是开发库已存在合适的既有只读关联配置，否则改用后端自动化测试/前端 Mock/组件测试 | 备份→构造 `SNAPSHOT_COMPLETED`、未知状态、孤立探针端、孤立源库等仅需操作 RUN_STATE 即可构造的样例（对 RUN_STATE 新增/修改，可引用开发库既有关联配置）→执行相关验收→恢复→逐行一致核验；“关联配置停用”“源库类别异常”等需既有配置的场景：仅当开发库已存在合适只读关联配置时，通过新增/修改 RUN_STATE 引用该既有配置执行真实数据库验收；无合适既有配置时使用后端自动化测试、前端 Mock/组件测试验证 | 构造场景均被正确展示与宽容处理（见 §4.7、§4.8 相关用例）；整个过程只对 `CDC_DATA_SOURCE_RUN_STATE` 执行 `INSERT/UPDATE/DELETE`，不新增/修改/删除 `CDC_CLIENT_MULTIPLE`、`CDC_DATA_SOURCE` 或其他任何表；所有 RUN_STATE 测试 DML 遵守 `DSS-REQ-065` 的备份、恢复、逐行一致核验、禁 DDL、禁生产库等全部边界；完成后数据库恢复到任务开始前状态且逐行一致，备份/恢复证据齐全 |
| DSS-AC-066 | NOT_RUN | DSS-REQ-026, DSS-REQ-031, DSS-REQ-032, DSS-REQ-035, DSS-REQ-036, DSS-REQ-046, DSS-REQ-048 | 功能已实现 | 执行后端单元/集成测试、前端组件/单测与构建 | 自动化用例覆盖状态映射（RUNNING/COMPLETED/未知）、NULL 时间 `--`、默认与确定性排序、序号唯一性、空态等可单测逻辑；后端 `mvn` 与前端 `npm` 相关测试与构建通过；可作为正式验收证据来源 |
| DSS-AC-067 | NOT_RUN | DSS-REQ-001, DSS-REQ-027, DSS-REQ-050, DSS-REQ-062 | 服务可外部访问 | 在真实浏览器中进入页面做只读目测 | 页面标题“源库快照状态”，七列表格与查询区正常；自动/手工刷新只读；整体为浅色企业后台风格；无 console 错误；无任何写动作 |
| DSS-AC-069 | NOT_RUN | DSS-REQ-066 | 页面可访问且已有成功结果 | 打开“源库快照状态”页面，观察整页垂直结构 | 页面自上而下分为三个有明显视觉分隔的顶层语义区：①标题“源库快照状态”＋功能说明区（说明表达“探针端与源库组合的初始快照阶段状态、页面只读”，无在线/健康/同步进度等推断）；②独立查询卡片（白色独立容器、边框/圆角、合理内边距与上下间距，含探针端、源库、快照状态三个多选与查询、重置按钮）；③独立结果卡片（白色独立容器、卡片头部与主体、与查询卡片有清晰间距）。三块沿用项目现有设计令牌（app-shell / Element Plus 浅色企业后台），未引入另一套视觉体系；不再把标题/查询/刷新/表格挤入无层级连续平面 |
| DSS-AC-070 | NOT_RUN | DSS-REQ-067 | 结果含未知状态与不含未知状态两类数据集 | 观察结果卡片头部左侧文字；先看含未知状态结果，再看 0 未知结果 | 结果卡片头部左侧展示当前成功结果总数 `共 {records.length} 条`；当结果含 `statusCategory=UNKNOWN` 时在其后以轻量橙色提示 `其中 {unknownCount} 条未知状态`（只统计接口返回 `statusCategory=UNKNOWN` 记录，不推断健康/错误），为 0 时不显示；既有行内关联异常提示保留，头部不做复杂多类别汇总 |
| DSS-AC-071 | NOT_RUN | DSS-REQ-068 | 页面已有成功结果 | 观察结果卡片头部右侧刷新组内容、顺序与对齐；将浏览器缩窄到不足整组宽度再观察 | 右侧为不可拆散的“刷新逻辑组”，按序含：灰色状态圆点（刷新在途变蓝色动态、文字仍为主要信息载体）、`60 秒自动刷新`、分隔符、`最近成功刷新：HH:mm:ss`（从未成功为 `--`）、“立即刷新”按钮；整组靠右对齐，不以“文案靠左、按钮单独靠右”方式拆散；宽度不足时刷新组整体换行，不得只把“立即刷新”按钮单独挤到下一行 |
| DSS-AC-072 | NOT_RUN | DSS-REQ-068 | 页面已有成功结果；后端存在可感知刷新延迟 | 分别观察刷新组在空闲、手工刷新（manual）在途、自动刷新（auto）在途、恢复可见刷新（restore）在途、一次失败后的几何与刷新失败提示位置；再观察“立即刷新”按钮 loading 与加载图标出现/消失 | “立即刷新”按钮在 idle/loading/failure 三态保持稳定宽度，加载图标出现/消失不改变按钮宽度、不移动按钮本身、前方文案与“最近成功刷新”时间；刷新失败提示置于不会推动刷新组关键元素的稳定槽位，出现/消失不造成工具栏明显水平跳动。按钮 loading 映射：仅 `manual`（点击“立即刷新”）让“立即刷新”按钮显示 loading；`auto` 与 `restore` 在途只让刷新状态圆点变蓝并呈刷新动态，**不使“立即刷新”按钮显示 loading**、按钮外观稳定（六类请求完整视觉映射逐项验证见 `DSS-AC-078`）；手工/自动/恢复可见刷新在途“查询”按钮文字/颜色/尺寸/位置不闪动（busy 视觉隔离与单请求见 `DSS-AC-078/079`） |
| DSS-AC-073 | NOT_RUN | DSS-REQ-069, DSS-REQ-072 | 页面已有含长探针端/源库名与三类状态的成功结果；可在浏览器调整视口使结果卡片正文宽度分别大于/小于七列最小总宽度 `1145px` | 观察表头列宽与时间列；查看表头实测像素宽度 | 七列顺序不变且为第二轮现行“五固定列＋两弹性列”布局：固定列——序号 `70px` 居中、快照状态 `130px` 居中、快照启动时间/快照完成时间/记录更新时间各 `165px`；三个时间列长度固定、使用固定列宽承载（不把多余空间平均摊给时间列），时间值完整显示为 `YYYY-MM-DD HH:mm:ss`（空值 `--`，格式与空值语义见 §4.11 `DSS-AC-052`）；弹性列——“探针端”最小宽度 `170px`（左对齐、单行）、“源库”最小宽度 `280px`（左对齐、单行，明显宽于探针端列）。当结果卡片正文宽度大于七列最小总宽度 `1145px` 时，探针端/源库两弹性列按约 `170:280` 相对权重吸收全部剩余宽度，固定列不参与宽屏剩余空间分配，表格整体宽度铺满结果卡片正文可用宽度（不再受第一轮固定 `width:1145px` 限制）；当卡片正文宽度不足 `1145px` 时表格保持最小总宽并可横向滚动，不压缩固定时间列、不通过换行挤压时间或主要文本；弹性列内文本单行 ellipsis。三种目标视口下表格铺满、右缘贴合、无空白与无刷新组位移的严格实测见 §4.19 `DSS-AC-081` |
| DSS-AC-074 | NOT_RUN | DSS-REQ-028, DSS-REQ-069, DSS-REQ-073 | 存在探针端描述较长/为空、`FG_ACTIVE='1'`、`FG_ACTIVE` 非启用与探针配置缺失的行 | 观察探针端列各行；对长/空描述行、停用行、配置缺失行悬停；检查单元格是否出现黄色图标、异常文字与原生 `title` | 探针端列表格内只显示原始 `CLIENT_ID`，单行、超出实际弹性列宽省略号（弹性列宽见 `DSS-AC-073/081`），不再把 `CLIENT_DESC` 同行/次行内联展示；悬停 Tooltip 只能显示完整 `CLIENT_DESC`（页面级单实例 Tooltip，见 `DSS-AC-076/077`）：描述为空、配置不存在或无法取得描述时不弹空 Tooltip，Tooltip 中不得出现“配置已经停用”“探针端配置缺失”或任何其他异常说明；单元格内不出现黄色异常图标；`FG_ACTIVE` 非启用（`'0'` 及宽容归一后非 `'1'` 值）时在 `CLIENT_ID` 后接一个空格和红色普通文字“停用”（红字、非图标、不新增列、非按钮/链接），`FG_ACTIVE='1'` 与配置缺失行均只显示 `CLIENT_ID`（缺失静默、无“缺失”）；表格内无与受控 Tooltip 并存的原生 `title` 浏览器提示（第二轮现行展示规则汇总见 §4.19 `DSS-AC-082/086`） |
| DSS-AC-075 | NOT_RUN | DSS-REQ-029, DSS-REQ-069, DSS-REQ-074 | 存在正常关联且 ORG 非空、ORG 为空、源库配置缺失、源库停用/类别非 SOURCE 的行 | 观察源库列各行并对正常/回退行悬停；检查单元格是否出现黄色图标与异常文字 | 正常关联且 ORG（`DATA_SOURCE_ORG`）非空时源库列只显示源库 ORG，单行、超出实际弹性列宽省略号，悬停 Tooltip 只显示完整原始 `DATA_SOURCE_ID`（正常行与回退行同源，不取 `DATA_SOURCE_ORG`、不拼接 ORG＋ID）；配置不存在或 ORG 为空时回退显示完整原始 `DATA_SOURCE_ID`（不显示空白），悬停 Tooltip 显示完整原始 ID 且不追加“配置缺失”“配置停用”“类别非 SOURCE”等异常说明；源库列不出现黄色异常图标、不新增红色“停用”；源库停用/类别异常/配置缺失行 RUN_STATE 仍保留并按 ORG/原始 ID 回退展示（第二轮现行规则，见 §4.8 与 §4.19 `DSS-AC-083/086`）；Tooltip 单实例与无原生 `title` 边界同 `DSS-AC-074/076/077` |
| DSS-AC-076 | NOT_RUN | DSS-REQ-070 | 页面结果含探针端完整 `CLIENT_DESC`、源库完整原始 `DATA_SOURCE_ID`（正常行与回退行同源）、未知快照状态原始值等第二轮仍存在真实触发项的多行 | 在表格内快速横向或纵向扫过多行（连续触发不同 Tooltip），观察任意时刻页面上可见的 Tooltip 数量；触发新项后立即观察旧项 | 页面任意时刻最多显示 1 个 Tooltip（覆盖探针端完整 `CLIENT_DESC`、源库完整原始 `DATA_SOURCE_ID`（正常行与回退行同源）、未知快照状态数据库原始值等本页全部仍存在的表格 Tooltip；第一轮曾纳入覆盖范围的关联异常图标说明已随黄色图标删除而取消，不再触发，第二轮现行规则见 `DSS-AC-082/083/086`）：新触发项出现前立即关闭旧 Tooltip，不允许同时残留多个；离开触发区域、表格数据替换、滚动、窗口缩放、页面隐藏或卸载时关闭 Tooltip；快速扫行过程中始终最多一个 |
| DSS-AC-077 | NOT_RUN | DSS-REQ-070 | 存在各类可触发 Tooltip 的行（触发项为探针完整 `CLIENT_DESC`、源库完整原始 `DATA_SOURCE_ID`（正常行与回退行同源）、未知快照状态原始值等仍存在真实触发项；已取消的关联异常图标不产生 Tooltip） | 依次验证 Tooltip 的延迟、关闭、边界与生命周期；观察是否可被鼠标进入 | Tooltip 统一短暂显示延迟（约 300~350ms）并即时关闭，不依赖多个独立 Element Plus Tooltip 各自延迟并存；Tooltip 不可交互（pointer-events none/非 enterable），鼠标无法进入 Tooltip 造成遗留；对视口四边做边界避让，完整 Tooltip 不超出可视区、不被表格容器裁切；内容优先单行展示，仅在完整内容物理宽度超过安全视口时于该极端情况换行保证全文可读与不越界；页面隐藏/卸载后无残留 Tooltip；表格内不混用原生 `title` 浏览器提示。单实例、单行优先与生命周期规则与第一轮一致不变；Tooltip 内容来源清单以第二轮现行规则为准（见 §4.19 `DSS-AC-082/083/086`），已取消的关联异常图标说明不再产生 Tooltip |
| DSS-AC-078 | NOT_RUN | DSS-REQ-071 | 页面可访问且可制造六类请求（首载/失败重试/条件查询/立即刷新/60 秒自动/恢复可见）；后端存在可感知响应延迟 | 逐类制造并观察六类请求：`initial`（新开页面首次自动加载）、`retry`（首次加载失败后点击错误区“重新加载”）、`query`（点击“查询”）、`manual`（点击“立即刷新”）、`auto`（等待约 60 秒自动刷新）、`restore`（切后台再切回恢复可见触发刷新）；逐类观察表格区/对应按钮 loading、刷新状态圆点与“立即刷新”外观并核对网络面板 | 六类请求的页面视觉反馈与 `DSS-REQ-071` 映射逐项一致：`initial` 表格区域显示 loading 而“查询/立即刷新”按钮外观稳定、不显示 loading；`retry` 只有错误区“重新加载”按钮显示 loading 而“查询/立即刷新”不显示 loading；`query` 只有“查询”按钮显示 loading 而“立即刷新”外观稳定；`manual` 只有“立即刷新”按钮显示 loading 且刷新状态圆点变蓝并呈刷新动态、“查询”外观稳定；`auto` 与 `restore` 均只让刷新状态圆点变蓝并呈刷新动态，“查询”与“立即刷新”按钮外观稳定、均不显示 loading——**特别验证 `auto`/`restore` 不得让“立即刷新”按钮显示 loading**；`initial/retry/query` 不得错误点亮刷新状态圆点；点击“立即刷新”时网络层只有一次按当前已应用条件发出的刷新请求、无额外查询请求；“查询”按钮在刷新在途不闪动（文字/颜色/尺寸/位置不变）并阻止鼠标与键盘触发且具正确 `aria-disabled`；任何操作不得通过允许并发、取消当前请求后偷换为查询、排队查询或静默补发来解决视觉问题 |
| DSS-AC-079 | NOT_RUN | DSS-REQ-071 | 页面已有成功结果 | 场景 A：请求（查询或刷新）在途时反复点击“立即刷新”与“查询”并分别用鼠标与键盘触发；场景 B：先点击“查询”令其在途，再触发“立即刷新”；场景 C：点击“立即刷新”令其在途，再触发“查询”；对每个在途场景核对各控件 loading 是否仍与六类请求映射（`DSS-AC-078`）一致 | 单飞行、忙碌抑制、不并发、不排队、不补发等既有业务规则保持不变：busy 在途期间无论鼠标还是键盘都不能制造第二个并发请求——查询在途时“立即刷新”不发起第二个请求且不表现得像被点击（无虚假加载反馈）；刷新在途时“查询”不可发起请求（禁用、鼠标与键盘均阻断、具 `aria-disabled` 语义、无闪动）；非发起按钮不呈现加载反馈；busy 抑制不得改变六类请求的 loading 反馈映射——只有实际发起当前请求的操作显示 loading，被抑制按钮不得因 busy 额外获得或失去 loading，刷新状态圆点仍只随刷新类请求（`manual/auto/restore`）点亮；无并发请求、无取消当前请求后偷换、无排队、无静默补发 |
| DSS-AC-080 | NOT_RUN | DSS-REQ-066, DSS-REQ-069, DSS-REQ-072 | 可在真实浏览器设置视口 | 分别以 1440×900、1920×1080 及项目负责人当前截图对应宽度视口打开页面并目测；必要时补充当前项目支持的较窄桌面视口 | 各目标视口下均：三块页面结构清晰分隔；表格铺满结果卡片正文可用宽度（第二轮现行规则，见 `DSS-AC-073/081`）——五固定列（序号/快照状态/三时间）实测宽度正常，探针端/源库弹性列吸收宽屏剩余空间、源库列明显宽于探针端列、三时间列完整显示，表格右边缘贴合结果卡片正文右侧可用边界、不留大块空白；较窄视口下表格容器横向滚动、不破坏页面布局；结果卡片头部左右布局与右侧刷新逻辑组不因表格铺满发生位移；页面级单实例 Tooltip 正常且不越界；无水平/垂直布局破坏或遮挡；整体为浅色企业后台风格、无 console 错误、无任何写动作 |
| DSS-AC-081 | NOT_RUN | DSS-REQ-072 | 可在真实浏览器设置视口；页面已有成功结果 | 分别以约 1440×900、1920×1080 及项目负责人当前截图对应宽度视口打开页面；用浏览器实测表头各列像素宽与表格容器/结果卡片正文宽度；将视口收窄至结果卡片正文小于 `1145px` 再观察 | 三目标视口下：① 表格整体宽度铺满结果卡片正文可用宽度，右边缘贴合正文右侧可用边界，不留第一轮截图所示大块空白；② 固定列实测宽度保持不变——序号 `70px`、快照状态 `130px`、快照启动/完成/记录更新时间各 `165px`（固定时间列不因宽屏变宽）；③ 探针端/源库弹性列吸收宽屏全部剩余宽度且按约 `170:280` 相对权重分配（源库列明显宽于探针端列、合计吃满剩余空间），固定列不参与宽屏剩余空间分配；④ 结果卡片头部（左摘要/右刷新逻辑组）不因表格铺满发生位移；⑤ 表格内容仍为单行 ellipsis；⑥ 卡片正文宽度小于 `1145px` 时表格保持最小总宽并可横向滚动，不压缩固定时间列、不换行挤压时间或主要文本 |
| DSS-AC-082 | NOT_RUN | DSS-REQ-073 | 存在探针端 ACTIVE（`FG_ACTIVE='1'`）、INACTIVE（`FG_ACTIVE='0'` 及宽容归一后非 `'1'`）、NOT_FOUND（无对应探针配置）与空描述（`CLIENT_DESC` 为空）四类行 | 逐类观察探针端列主内容、悬停 Tooltip、单元格是否出现黄色符号与异常文字 | ACTIVE 行只显示原始 `CLIENT_ID`（单行、超出弹性列宽省略号），`FG_ACTIVE='1'` 无红字停用；INACTIVE 行主内容为 `CLIENT_ID`＋一个空格＋红色普通文字“停用”（红字、非图标、不新增列、非按钮/链接/可操作标签）；NOT_FOUND 行只显示原始 `CLIENT_ID`（缺失静默，无“缺失”、无黄色图标、无其它异常说明）；四类行单元格均无黄色异常图标；Tooltip 只能显示完整 `CLIENT_DESC`——仅当描述非空时悬停显示完整描述，空描述/NOT_FOUND/无法取得描述时不弹空 Tooltip，Tooltip 不出现“配置已经停用”“探针端配置缺失”等异常说明；单行优先、无原生 `title` 与页面级单实例边界见 `DSS-AC-076/077/086` |
| DSS-AC-083 | NOT_RUN | DSS-REQ-074 | 存在源库正常关联 ORG 非空、ORG 为空、NOT_FOUND（无对应数据源）、INACTIVE（停用）、类别非 SOURCE/类别异常各类行 | 逐类观察源库列主内容、悬停 Tooltip、单元格是否出现黄色符号与异常文字 | 正常关联且 ORG 非空行主内容只显示 `DATA_SOURCE_ORG`（单行、超出弹性列宽省略号），悬停 Tooltip 只显示完整原始 `DATA_SOURCE_ID`（正常行与回退行同源，不取 `DATA_SOURCE_ORG`）；ORG 为空与 NOT_FOUND 行主内容回退显示完整原始 `DATA_SOURCE_ID` 的单行省略号（不显示空白），悬停 Tooltip 显示完整原始 `DATA_SOURCE_ID`；INACTIVE 与类别异常行 RUN_STATE 仍保留、仍按 ORG/原始 ID 回退展示；各类行单元格均无黄色异常图标、无“配置缺失/配置停用/类别非 SOURCE”等异常文字、不新增红色“停用”；Tooltip 不追加任何异常说明；单行优先、无原生 `title` 与页面级单实例边界见 `DSS-AC-076/077/086` |
| DSS-AC-084 | NOT_RUN | DSS-REQ-075 | 存在 `CLIENT_ID` 超过 20 个字符与/或 `CLIENT_DESC` 超过 20 个字符的探针候选（含代理对等 Unicode 边界） | 打开探针端下拉，逐个观察超长候选 option 的展示文本；选中后观察闭合标签展示与选择框宽度；点击“查询”后观察网络请求与后端收到参数；查看 ghost 候选展示 | 下拉 option 展示为截断后的 `CLIENT_ID（CLIENT_DESC）`：`CLIENT_ID` 最多显示前 20 个 Unicode 字符、超出后追加三个英文句点 `...`；`CLIENT_DESC` 最多显示前 20 个 Unicode 字符、超出后追加 `...`；描述为空时只显示截断后的 ID、不显示空括号；截断按 Unicode code point（或等价安全方式）处理，不得把代理对从中间拆开成乱码；下拉项保持单行，极端窄面板下再以 CSS `text-overflow:ellipsis` 兜底；option `value` 仍为完整原始 `CLIENT_ID`，点击“查询”发出的请求参数为完整 `CLIENT_ID`（以网络面板与后端只读日志核验），不发送或携带截断值；候选去重、已应用条件与 ghost 保留均使用完整值；选择框闭合后的已选标签做宽度约束与 ellipsis、不因超长 ID/描述撑大选择框或推动后续条件与按钮；“全部”选项完整显示 |
| DSS-AC-085 | NOT_RUN | DSS-REQ-075 | 页面含超长探针端候选（超长 ID/描述）与源库候选 | 观察探针端/源库/快照状态三个控件的选择框宽度与下拉面板最大宽度；打开含超长 option 的下拉并观察面板宽度是否被 option 自然宽度撑开；选中后观察闭合标签与整体布局 | 探针端选择控件建议宽度 `240px`、其下拉面板目标最大宽度 `480px`、且不超过安全视口宽度 `calc(100vw - 16px)`；源库选择控件建议宽度 `300px`、其下拉面板目标最大宽度 `560px`、且不超过安全视口宽度（源库控件与面板均明显宽于探针端，延续“探针端列表短于源库列表”的项目负责人确认）；快照状态控件约 `200px`；各下拉面板不被单个超长 option 自然宽度扩展到整页，option 先经 20 字符逻辑截断（`DSS-AC-084`）再以单行 ellipsis 兜底；“全部”选项完整显示；选择框闭合后已选标签宽度约束与 ellipsis，多个长标签换行/省略时不得推动后续查询/重置按钮或其它条件离开原布局；下拉面板使用本 Feature 命名空间 popper 类（若需专属 `popper-class`），不污染全局选择器 |
| DSS-AC-086 | NOT_RUN | DSS-REQ-070, DSS-REQ-073, DSS-REQ-074 | 页面结果含探针端描述、源库 ORG/回退原始 ID、未知快照状态原始值等仍存在真实 Tooltip 触发项的行；两列黄色异常图标已删除 | 在表格内快速扫过多行触发 Tooltip；对探针描述/源库 ORG/回退原始 ID 各行悬停；对未知状态行悬停查看原始值 Tooltip；检查任意时刻页面 Tooltip 数量 | 探针端/源库两列删除黄色异常图标后，本页仍存在的真实 Tooltip 触发项为探针完整 `CLIENT_DESC`、源库完整原始 `DATA_SOURCE_ID`（正常行与回退行同源）、未知快照状态数据库原始值；页面任意时刻仍最多显示 1 个 Tooltip——新触发项出现前关闭旧项、快速扫行不残留多个（页面级单实例规则不因删除图标而回归，见 `DSS-AC-076/077`）；未知快照状态行仍可悬停查看数据库原始状态值 Tooltip（“未知状态”标签＋原始值 Tooltip 不回归，见 §4.7 `DSS-AC-028/035`）；无异常图标说明类 Tooltip、表格内无原生 `title` 混用 |
| DSS-AC-087 | NOT_RUN | DSS-REQ-076 | `5173` 已按 R2～R7 最终视觉方案实现 | 打开“源库快照状态”页面，逐层检查 `body`/`.content-area`/`.content-card` 与本页根容器 `.dss-page`、查询区 `.dss-query-card`、结果区 `.dss-result-card` 的实际 computed 背景、圆角、边框与阴影 | 背景层级为：`body` `rgb(245,247,250)`、`.content-area` `rgb(240,242,245)`、`.content-card` `rgb(255,255,255)`（全局/公共容器不被本功能修改）；`.dss-page` 为 `transparent`（无自身近白中间层），`border-radius:10px`、`padding:14px 16px`、`gap:12px`；`.dss-query-card` 为浅灰分组底 `rgb(244,244,245)`、圆角 `8px`、无阴影；`.dss-result-card` 为白底 `rgb(255,255,255)`、圆角 `10px`、以 `box-shadow` 表达层次、computed `border: 0px`（**不得**写成或实现为“有 `1px` 边框”）；页面保持“标题/说明 → 查询区 → 结果区”三段式 |
| DSS-AC-088 | NOT_RUN | DSS-REQ-077 | `5173` 已实现，页面可访问 | 检查三个查询标签与三个选择框的字号/字重/颜色/背景/边框/换行/对齐/间距；实测选择框尺寸；检查选中值标签与清除按钮；检查查询/重置按钮样式；确认改条件不发请求 | 三个标签“探针端/源库/快照状态”统一 `14px`/`600`/`#3F3F46`、无背景无边框、单行、与下拉框垂直居中、标签与下拉框间距 `6px`；选择框实测 `240×32`/`300×32`/`200×32`；“全部”及具体选中值透明背景、无额外标签边框、清除 `×` 可见；查询按钮黑底白字（`rgb(9,9,11)`、`500`、圆角 `6px`、高 `30px`）、重置按钮次级（`rgb(228,228,231)`、`rgb(63,63,70)`、圆角 `6px`、高 `30px`）；仅改变选择不发请求，由“查询”提交 |
| DSS-AC-089 | NOT_RUN | DSS-REQ-078 | `5173` 已实现，结果含未知状态与不含未知状态两类 | 检查结果头部左侧汇总与未知胶囊的字号/字重/颜色/背景/圆角/高度；检查右侧刷新组内容；检查“立即刷新”按钮样式与 idle/loading 宽度；核对“查询”与“立即刷新”视觉权重 | 汇总 `共 {n} 条` 为 `16px`/`700`/`rgb(9,9,11)`；未知提示为 `12px`/`700` 浅黄胶囊（`rgb(180,83,9)` on `rgb(254,243,199)`、圆角 `999px`、高 `22px`、`padding:0 8px`），未知计数为 0 时不显示；刷新组含自动刷新状态、最近成功刷新时间与“立即刷新”；“立即刷新”为白底次级按钮（白底、`1px solid #E4E4E7`、文字 `#3F3F46`、圆角 `6px`、`border-box`）、idle/loading **均固定 `110px`**、加载图标出现不跳变；“查询”视觉权重高于“立即刷新” |
| DSS-AC-090 | NOT_RUN | DSS-REQ-079 | `5173` 已实现，含长探针端/源库名；可在浏览器调整视口使结果卡片正文宽度分别大于/小于 `1175px` | 实测表头各列宽；在宽屏与窄屏分别观察弹性列与时序列；检查源库列是否明显宽于探针端列、三时间列是否等宽 | 最小列宽模型为 `70/170/285/140/170/170/170`（序号/探针端/源库/快照状态/快照启动时间/快照完成时间/记录更新时间）、最小总宽 `1175px`、表格 `width:100%` 铺满结果卡片正文；序号 `70` 居中、快照状态 `140` 居中；探针端最小 `170`、源库最小 `285`（源库明显宽于探针端）；三时间列各自最小 `170` 且始终等宽、宽屏按最终算法吸收富余而不无限吞掉空间；正文小于 `1175px` 时保留横向滚动、不压缩时间列破坏可读性（取代第二轮 `1145px` 模型） |
| DSS-AC-091 | NOT_RUN | DSS-REQ-080 | `5173` 已实现，结果含完整 `YYYY-MM-DD HH:mm:ss` 时间 | 实测三个时间列单元格水平/垂直 padding 与普通行高；检查 19 字符时间戳是否完整无省略号 | 三个时间列单元格水平 `padding` 为 `8px`、上下 `padding` 与行高不变（普通行高 `49px`）；19 字符时间戳完整展示、不出现省略号、不发生截断 |
| DSS-AC-092 | NOT_RUN | DSS-REQ-081 | `5173` 已实现；后端存在可感知延迟；可切换页面可见性 | 观察刷新组倒计时圆环与“{n} 秒后自动刷新”文案；持续观察网络面板确认走秒期间无请求；切换标签页隐藏再恢复；触发 `manual`/`auto`/`restore` 请求 | 刷新组展示 `16px` 倒计时圆环（轨道 `#E4E4E7`、进度 `#2563EB`）与“{n} 秒后自动刷新”（秒数 `min-width:2ch`、右对齐、`tabular-nums`）；倒计时走秒**本身不产生任何 GET**；页面不可见时倒计时冻结并暂停自动刷新、恢复可见后按既有逻辑继续；不改动单飞行/不并发/不排队/不补发与六类请求视觉映射 |
| DSS-AC-093 | NOT_RUN | DSS-REQ-082 | `5173` 已实现；含探针端启用/非启用/缺失、源库 ORG 非空/ORG 空/缺失、三类快照状态与超长内容 | 逐类观察探针端/源库主内容、Tooltip、非启用标记、状态标签符号/颜色/字重、未知行背景；检查超长内容省略号与 Tooltip；检查停用 Badge 是否被裁切 | 探针端主内容 `CLIENT_ID`、字重 `600`，Tooltip 展示完整非空 `CLIENT_DESC`（不变）；源库主内容 `ORG`、`ORG` 空回退原始 `DATA_SOURCE_ID`（判定逻辑与 `DSS-REQ-074` 一致）；**无论显示 `ORG` 还是回退 ID，源库 Tooltip 始终只显示完整原始 `DATA_SOURCE_ID`**——不显示 `ORG`、不拼接 `ORG + DATA_SOURCE_ID`、不追加“配置缺失/配置停用/类别非 SOURCE”等异常说明，内容源直接取自行记录的原始 `DATA_SOURCE_ID`（不从 `sourceRef.org` 或展示文本反推，与 `DSS-REQ-074` 一致）；非启用“停用”为浅红 Badge（`background:#fee2e2`、`color:#991b1b`、`11px`/`700`、圆角 `4px`、高 `20px`、`padding:0 6px`）且**不裁切**；快照状态采用符号 `●`/`✓`/`?` 与最终颜色/字重（`#e0f2fe`/`#0369a1`、`#ecfdf5`/`#047857`、`#fef3c7`/`#b45309`、`600`、高 `20px`、圆角 `4px`）；未知状态行保留浅黄背景（`rgba(254,243,199,.42)`，hover `.66`）；内容超长统一省略号并经页面级单实例 Tooltip 展示完整内容 |
| DSS-AC-094 | NOT_RUN | DSS-REQ-083 | 可在真实浏览器设置视口 | 分别以 `1280×800`、`1920×1080`、`2560×1440` 及约 `1700px` 宽视口打开页面，观察查询区换行行为与整体布局；核对文档与验收是否仍以“`1280` 下必须同一行”作为条件 | 真实 `1280×800` viewport 下三个字段标签与字段控件保持第一行、查询/重置操作组按既有 `flex-wrap` 换行到第二行，**该换行为既有响应式设计、不是缺陷/回退/阻塞项**；约 `1700px` 与 `1920×1080`、`2560×1440` 下三个查询条件及查询/重置保持同一行、布局紧凑；文档/验收**不再**出现“`1280` 下所有查询条件和查询/重置必须同处一行”这一前提（已由 REQUIREMENTS §21.5 撤回） |
| DSS-AC-095 | NOT_RUN | DSS-REQ-083 | `5173` 已实现且可制造六类请求；可切换页面可见性；可制造查询失败 | 验证：首次进入自动查询、查询成功（含 0 条）替换已应用条件与结果、查询失败保留旧结果与旧条件、重置只恢复默认值不发请求、手动/自动刷新使用已应用条件、`60` 秒自动刷新与不可见暂停/恢复、请求单飞行与忙碌抑制、错误收敛、Tooltip 单实例、以及全程只读 | 交互状态机与既有已验证行为一致：首次进入自动查询；仅查询成功（含成功返回 0 条）才替换已应用条件与表格结果；查询失败保留旧结果与旧已应用条件、界面保留新选择；“重置”只恢复条件默认值、不立即发查询；手动/自动刷新使用已应用条件；`60` 秒自动刷新、页面不可见暂停、恢复后按既有逻辑继续；请求单飞行、忙碌期间抑制/禁用重复请求；页面级错误收敛、无重复全局错误弹窗；倒计时走秒不产生额外 GET；所有操作只读、不产生任何写请求；Tooltip 页面级单实例、快速移动不堆叠 |
